Sample
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
0
0
-2
-2
0
0
-2
-4
0
4
-4
-8
4
8
-8
-16
8
24
-16
-48
24
302
-48
420
302
424
420
222
424
122
222
628
122
338
628
324
338
500
324
440
500
326
440
622
326
442
622
308
442
256
308
608
256
510
608
292
510
272
292
138
272
284
138
644
284
198
644
212
198
386
212
82
386
82
82
772
82
92
772
128
92
530
128
350
530
140
350
298
140
10
298
240
10
176
240
94
176
288
94
126
288
-78
126
368
-78
204
368
90
204
146
90
312
146
296
312
48
296
-106
48
472
-106
178
472
34
178
292
34
156
292
4
156
230
4
-164
230
-162
-164
102
-162
-304
102
66
-304
150
66
-250
150
172
-250
242
172
-304
242
4
-304
-118
4
-246
-118
306
-246
-102
306
-578
-102
-8
-578
-272
-8
-210
-272
430
-210
-246
430
-280
-246
70
-280
-26
70
18
-26
20
18
-338
20
-80
-338
-106
-80
-222
-106
-124
-222
-10
-124
62
-10
-558
62
-306
-558
6
-306
-180
6
-74
-180
-332
-74
-870
-332
-216
-870
24
-216
-136
24
68
-136
-146
68
-1102
-146
234
-1102
18
234
-494
18
-308
-494
-604
-308
-356
-604
-82
-356
-716
-82
-234
-716
66
-234
-272
66
-620
-272
-408
-620
-568
-408
-70
-568
-312
-70
-228
-312
-188
-228
-996
-188
-320
-996
356
-320
-458
356
-794
-458
62
-794
-842
62
-792
-842
-208
-792
-466
-208
-246
-466
234
-246
-1440
234
-676
-1440
28
-676
-724
28
-318
-724
266
-318
-1564
266
-930
-1564
72
-930
-566
72
-772
-566
18
-772
-1362
18
-938
-1362
64
-938
-492
64
4
-492
24
4
-2106
24
-862
-2106
164
-862
-610
164
-380
-610
-314
-380
-1554
-314
-304
-1554
246
-304
-888
246
-264
-888
-596
-264
-2096
-596
-98
-2096
20
-98
-1102
20
90
-1102
-1522
90
-1870
-1522
-12
-1870
-178
-12
-818
-178
-208
-818
-1434
-208
-926
-1434
272
-926
-1098
272
-924
-1098
-662
-924
-1444
-662
-582
-1444
110
-582
-616
110
-250
-616
-1830
-250
-1014
-1830
-446
-1014
-280
-446
-1020
-280
-344
-1020
-1464
-344
-382
-1464
-938
-382
-280
-938
-1280
-280
-1482
-1280
-728
-1482
-8
-728
-1082
-8
-50
-1082
-1630
-50
-1968
-1630
-808
-1968
14
-808
-1088
14
-664
-1088
-1228
-664
-1012
-1228
-748
-1012
-410
-748
-1484
-410
-1816
-1484
-902
-1816
-356
-902
-296
-356
-438
-296
-1752
-438
-1670
-1752
-642
-1670
-612
-642
-850
-612
-548
-850
-1238
-548
-1120
-1238
-222
-1120
-708
-222
-2152
-708
-1044
-2152
-484
-1044
-1036
-484
-96
-1036
-650
-96
-2290
-650
-1512
-2290
-416
-1512
-1174
-416
-1086
-1174
-902
-1086
-1614
-902
-722
-1614
-590
-722
-1834
-590
-1890
-1834
-652
-1890
-632
-652
-410
-632
-1256
-410
-1548
-1256
-1604
-1548
-874
-1604
-758
-874
-704
-758
-1310
-704
-1090
-1310
-458
-1090
-1108
-458
-1812
-1108
-1274
-1812
-1072
-1274
-742
-1072
-296
-742
-1630
-296
-1754
-1630
-1152
-1754
-984
-1152
-1094
-984
-664
-1094
-1552
-664
-1564
-1552
-154
-1564
-1430
-154
-2240
-1430
-1262
-2240
-1052
-1262
-854
-1052
