Sample
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
0
0
-2
-2
0
0
-2
-4
0
2
-4
-6
2
6
-6
-12
6
16
-12
-26
16
42
-26
-86
42
544
-86
1312
544
1612
1312
2228
1612
2298
2228
1916
2298
1580
1916
872
1580
94
872
124
94
652
124
1130
652
1624
1130
2104
1624
2218
2104
1922
2218
1474
1922
766
1474
100
766
60
100
626
60
1112
626
1502
1112
2038
1502
2150
2038
1728
2150
1394
1728
652
1394
-104
652
-78
-104
430
-78
886
430
1374
886
1846
1374
1952
1846
1678
1952
1194
1678
496
1194
-162
496
-196
-162
386
-196
898
386
1324
898
1864
1324
1994
1864
1582
1994
1264
1582
556
1264
-218
556
-178
-218
348
-178
814
348
1288
814
1762
1288
1832
1762
1544
1832
1074
1544
350
1074
-344
350
-380
-344
182
-380
674
182
1060
674
1596
1060
1726
1596
1338
1726
1026
1338
320
1026
-416
320
-380
-416
148
-380
646
148
1152
646
1646
1152
1736
1646
1446
1736
958
1446
242
958
-454
242
-508
-454
48
-508
532
48
930
532
1442
930
1552
1442
1146
1552
798
1146
86
798
-666
86
-626
-666
-132
-626
364
-132
872
364
1362
872
1436
1362
1144
1436
696
1144
-18
696
-690
-18
-718
-690
-156
-718
344
-156
744
344
1300
744
1420
1300
1016
1420
678
1016
-40
678
-778
-40
-766
-778
-246
-766
236
-246
740
236
1206
740
1288
1206
1028
1288
560
1028
-172
560
-836
-172
-856
-836
-316
-856
202
-316
620
202
1128
620
1220
1128
838
1220
510
838
-226
510
-968
-226
-940
-968
-410
-940
72
-410
574
72
1048
574
1134
1048
846
1134
418
846
-312
418
-996
-312
-1010
-996
-472
-1010
22
-472
448
22
976
448
1094
976
734
1094
378
734
-354
378
-1086
-354
-1054
-1086
-550
-1054
-68
-550
414
-68
884
414
968
884
684
968
232
684
-512
232
-1208
-512
-1232
-1208
-696
-1232
-196
-696
228
-196
732
228
864
732
498
864
152
498
-580
152
-1308
-580
-1262
-1308
-738
-1262
-246
-738
276
-246
752
276
834
752
586
834
138
586
-600
138
-1274
-600
-1284
-1274
-776
-1284
-278
-776
158
-278
642
158
738
642
380
738
8
380
-726
8
-1462
-726
-1448
-1462
-932
-1448
-442
-932
60
-442
540
60
612
540
336
612
-80
336
-786
-80
-1460
-786
-1442
-1460
-902
-1442
-374
-902
86
-374
584
86
674
584
328
674
-54
328
-798
-54
-1520
-798
-1502
-1520
-1026
-1502
-492
-1026
-12
-492
442
-12
516
442
240
516
-174
240
-930
-174
-1628
-930
-1604
-1628
-1080
-1604
-576
-1080
-112
-576
382
-112
464
382
128
464
-230
128
-964
-230
-1702
-964
-1666
-1702
-1176
-1666
-668
-1176
-184
-668
292
-184
374
292
102
374
-316
102
-1066
-316
-1750
-1066
-1736
-1750
-1218
-1736
-722
-1218
-230
-722
254
-230
352
254
34
352
-332
34
-1072
-332
-1782
-1072
-1754
-1782
-1272
-1754
-766
-1272
-282
-766
186
-282
284
186
-2
284
-430
-2
-1160
-430
-1840
-1160
-1820
-1840
-1304
-1820
-804
-1304
-328
-804
144
-328
236
144
-74
236
-446
-74
-1190
-446
-1898
-1190
-1874
-1898
-1360
-1874
-852
-1360
-358
-852
96
-358
198
96
-108
198
-500
-108
-1248
-500
-1946
-1248
-1930
-1946
-1414
-1930
-926
-1414
-450
-926
32
-450
